           1           1  0.99994766298764126       -1.0230898570241970E-002
           1           2  0.99995053019230140       -9.9467164499360099E-003
           1           3  0.99995331663325859       -9.6625335262566572E-003
           1           4  0.99995602231028802       -9.3783498221567101E-003
           1           5  0.99995864722317107       -9.0941653605890339E-003
           1           6  0.99996119137169570       -8.8099801645065527E-003
           1           7  0.99996365475565641       -8.5257942568622500E-003
           1           8  0.99996603737485434       -8.2416076606091713E-003
           1           9  0.99996833922909700       -7.9574203987004093E-003
           1          10  0.99997056031819842       -7.6732324940891154E-003
           1          11  0.99997270064197918       -7.3890439697284951E-003
           1          12  0.99997476020026665       -7.1048548485718004E-003
           1          13  0.99997673899289419       -6.8206651535723320E-003
           1          14  0.99997863701970213       -6.5364749076834375E-003
           1          15  0.99998045428053717       -6.2522841338585105E-003
           1          16  0.99998219077525252       -5.9680928550509835E-003
           1          17  0.99998384650370786       -5.6839010942143333E-003
           1          18  0.99998542146576952       -5.3997088743020748E-003
           1          19  0.99998691566131037       -5.1155162182677577E-003
           1          20  0.99998832909020963       -4.8313231490649698E-003
           1          21  0.99998966175235304       -4.5471296896473310E-003
           1          22  0.99999091364763326       -4.2629358629684934E-003
           1          23  0.99999208477594881       -3.9787416919821383E-003
           1          24  0.99999317513720543       -3.6945471996419729E-003
           1          25  0.99999418473131485       -3.4103524089017347E-003
           1          26  0.99999511355819559       -3.1261573427151818E-003
           1          27  0.99999596161777271       -2.8419620240360951E-003
           1          28  0.99999672890997759       -2.5577664758182775E-003
           1          29  0.99999741543474829       -2.2735707210155484E-003
           1          30  0.99999802119202941       -1.9893747825817454E-003
           1          31  0.99999854618177197       -1.7051786834707196E-003
           1          32  0.99999899040393359       -1.4209824466363363E-003
           1          33  0.99999935385847827       -1.1367860950324716E-003
           1          34  0.99999963654537694       -8.5258965161301025E-004
           1          35  0.99999983846460649       -5.6839313933184515E-004
           1          36  0.99999995961615085       -2.8419658114287445E-004
           1          37   1.0000000000000000        0.0000000000000000     
           1          38  0.99999995961615085        2.8419658114287445E-004
           1          39  0.99999983846460649        5.6839313933184515E-004
           1          40  0.99999963654537694        8.5258965161301025E-004
           1          41  0.99999935385847827        1.1367860950324716E-003
           1          42  0.99999899040393359        1.4209824466363363E-003
           1          43  0.99999854618177197        1.7051786834707196E-003
           1          44  0.99999802119202941        1.9893747825817454E-003
           1          45  0.99999741543474829        2.2735707210155484E-003
           1          46  0.99999672890997759        2.5577664758182775E-003
           1          47  0.99999596161777271        2.8419620240360951E-003
           1          48  0.99999511355819559        3.1261573427151818E-003
           1          49  0.99999418473131485        3.4103524089017347E-003
           1          50  0.99999317513720543        3.6945471996419729E-003
           1          51  0.99999208477594881        3.9787416919821383E-003
           1          52  0.99999091364763326        4.2629358629684934E-003
           1          53  0.99998966175235304        4.5471296896473310E-003
           1          54  0.99998832909020963        4.8313231490649698E-003
           1          55  0.99998691566131037        5.1155162182677577E-003
           1          56  0.99998542146576952        5.3997088743020748E-003
           1          57  0.99998384650370786        5.6839010942143333E-003
           1          58  0.99998219077525252        5.9680928550509835E-003
           1          59  0.99998045428053717        6.2522841338585105E-003
           1          60  0.99997863701970213        6.5364749076834375E-003
           1          61  0.99997673899289419        6.8206651535723320E-003
           1          62  0.99997476020026665        7.1048548485718004E-003
           1          63  0.99997270064197918        7.3890439697284951E-003
           1          64  0.99997056031819842        7.6732324940891154E-003
           1          65  0.99996833922909700        7.9574203987004093E-003
           1          66  0.99996603737485434        8.2416076606091713E-003
           1          67  0.99996365475565641        8.5257942568622500E-003
           1          68  0.99996119137169570        8.8099801645065527E-003
           1          69  0.99995864722317107        9.0941653605890339E-003
           1          70  0.99995602231028802        9.3783498221567101E-003
           1          71  0.99995331663325859        9.6625335262566572E-003
           1          72   0.0000000000000000        0.0000000000000000     
           1          73  0.99995053019230140        9.9467164499360099E-003
           1          74   0.0000000000000000        0.0000000000000000     
           2           1  0.99994766298764126       -1.0230898570241970E-002
           2           2  0.99995053019230140       -9.9467164499360099E-003
           2           3  0.99995331663325859       -9.6625335262566572E-003
           2           4  0.99995602231028802       -9.3783498221567101E-003
           2           5  0.99995864722317107       -9.0941653605890339E-003
           2           6  0.99996119137169570       -8.8099801645065527E-003
           2           7  0.99996365475565641       -8.5257942568622500E-003
           2           8  0.99996603737485434       -8.2416076606091713E-003
           2           9  0.99996833922909700       -7.9574203987004093E-003
           2          10  0.99997056031819842       -7.6732324940891154E-003
           2          11  0.99997270064197918       -7.3890439697284951E-003
           2          12  0.99997476020026665       -7.1048548485718004E-003
           2          13  0.99997673899289419       -6.8206651535723320E-003
           2          14  0.99997863701970213       -6.5364749076834375E-003
           2          15  0.99998045428053717       -6.2522841338585105E-003
           2          16  0.99998219077525252       -5.9680928550509835E-003
           2          17  0.99998384650370786       -5.6839010942143333E-003
           2          18  0.99998542146576952       -5.3997088743020748E-003
           2          19  0.99998691566131037       -5.1155162182677577E-003
           2          20  0.99998832909020963       -4.8313231490649698E-003
           2          21  0.99998966175235304       -4.5471296896473310E-003
           2          22  0.99999091364763326       -4.2629358629684934E-003
           2          23  0.99999208477594881       -3.9787416919821383E-003
           2          24  0.99999317513720543       -3.6945471996419729E-003
           2          25  0.99999418473131485       -3.4103524089017347E-003
           2          26  0.99999511355819559       -3.1261573427151818E-003
           2          27  0.99999596161777271       -2.8419620240360951E-003
           2          28  0.99999672890997759       -2.5577664758182775E-003
           2          29  0.99999741543474829       -2.2735707210155484E-003
           2          30  0.99999802119202941       -1.9893747825817454E-003
           2          31  0.99999854618177197       -1.7051786834707196E-003
           2          32  0.99999899040393359       -1.4209824466363363E-003
           2          33  0.99999935385847827       -1.1367860950324716E-003
           2          34  0.99999963654537694       -8.5258965161301025E-004
           2          35  0.99999983846460649       -5.6839313933184515E-004
           2          36  0.99999995961615085       -2.8419658114287445E-004
           2          37   1.0000000000000000        0.0000000000000000     
           2          38  0.99999995961615085        2.8419658114287445E-004
           2          39  0.99999983846460649        5.6839313933184515E-004
           2          40  0.99999963654537694        8.5258965161301025E-004
           2          41  0.99999935385847827        1.1367860950324716E-003
           2          42  0.99999899040393359        1.4209824466363363E-003
           2          43  0.99999854618177197        1.7051786834707196E-003
           2          44  0.99999802119202941        1.9893747825817454E-003
           2          45  0.99999741543474829        2.2735707210155484E-003
           2          46  0.99999672890997759        2.5577664758182775E-003
           2          47  0.99999596161777271        2.8419620240360951E-003
           2          48  0.99999511355819559        3.1261573427151818E-003
           2          49  0.99999418473131485        3.4103524089017347E-003
           2          50  0.99999317513720543        3.6945471996419729E-003
           2          51  0.99999208477594881        3.9787416919821383E-003
           2          52  0.99999091364763326        4.2629358629684934E-003
           2          53  0.99998966175235304        4.5471296896473310E-003
           2          54  0.99998832909020963        4.8313231490649698E-003
           2          55  0.99998691566131037        5.1155162182677577E-003
           2          56  0.99998542146576952        5.3997088743020748E-003
           2          57  0.99998384650370786        5.6839010942143333E-003
           2          58  0.99998219077525252        5.9680928550509835E-003
           2          59  0.99998045428053717        6.2522841338585105E-003
           2          60  0.99997863701970213        6.5364749076834375E-003
           2          61  0.99997673899289419        6.8206651535723320E-003
           2          62  0.99997476020026665        7.1048548485718004E-003
           2          63  0.99997270064197918        7.3890439697284951E-003
           2          64  0.99997056031819842        7.6732324940891154E-003
           2          65  0.99996833922909700        7.9574203987004093E-003
           2          66  0.99996603737485434        8.2416076606091713E-003
           2          67  0.99996365475565641        8.5257942568622500E-003
           2          68  0.99996119137169570        8.8099801645065527E-003
           2          69  0.99995864722317107        9.0941653605890339E-003
           2          70  0.99995602231028802        9.3783498221567101E-003
           2          71  0.99995331663325859        9.6625335262566572E-003
           2          72   0.0000000000000000        0.0000000000000000     
           2          73  0.99995053019230140        9.9467164499360099E-003
           2          74   0.0000000000000000        0.0000000000000000     
           3           1  0.99994766298764126       -1.0230898570241970E-002
           3           2  0.99995053019230140       -9.9467164499360099E-003
           3           3  0.99995331663325859       -9.6625335262566572E-003
           3           4  0.99995602231028802       -9.3783498221567101E-003
           3           5  0.99995864722317107       -9.0941653605890339E-003
           3           6  0.99996119137169570       -8.8099801645065527E-003
           3           7  0.99996365475565641       -8.5257942568622500E-003
           3           8  0.99996603737485434       -8.2416076606091713E-003
           3           9  0.99996833922909700       -7.9574203987004093E-003
           3          10  0.99997056031819842       -7.6732324940891154E-003
           3          11  0.99997270064197918       -7.3890439697284951E-003
           3          12  0.99997476020026665       -7.1048548485718004E-003
